XCOOR,YCOOR,VILLCODE,VILLNAME,TOPOZONE,INUNDATION,ELEVATION,DRYRAIN,SOIL_LOWP,SOIL_MEDP,SOIL_HIGHP,CONZ_PROX,CONZ_PEOP,POP,SEXR,KW_UPTOSEC,KW_ILLIT,LF_RICE,LF_VEGE,LF_LSC,LF_WAGED,INDLIVELI,MIGRANTS,PL_P1HH,PL_P2HH,PL_NONPHH,RYLD_WET,RYLD_DRY,RYLD_DANDW,RYLD_RANDI,LA_RICE1HA,LA_CULT1HA,INDAGRIM,A_IRRIC,A_IRRIR,A_IRRIP,A_IRRIW,MA_INDACT,MA_PROXROAD,TAGAP_DRY,TAGAP_WET,SW_PROXRIV,SW_PONDS,GW_DWELL,GW_BOREW,IRRI_SCH,IRRI_HEAD
382980,1477988,17101106,Prey Kuy,2,0.49375001,5,17.4,8537066.66799999,0,0,39565.71153,0,1827,0.92925,650.16,0,131.5789474,0,40.225,315.7894737,1.384054436,81.57894737,47.84688995,71.77033493,880.3827751,1.3,2.7,-0.9669,-1,61.61137,0,18.17442282,0.1124,0,0,0,0,31.71237492,1571.881348,800.4136353,81533.31405,0,0,0,8003992.1083,Yes
322545,1431804,2080603,Kach Roteh,2,1.75597048,5,28.8,0,0,6097904.763,36498.99321,0,1821,0.924947,486.096,63.02,333.6653386,35.857,95.618,80.67729084,1.543649443,95.61752988,226.4150943,34.59119497,738.9937107,2.5,2.5,0,0,245.90164,0,103.8153859,0,0,0,0,5.894691155,100.7646226,1961.455444,1110.233154,12190.99977,2,9,0,5432192.65125,No
306388,1453445,2050501,Doun Teav,2,-9999,5,32.2,0,0,813053.9684,45368.71942,0,1818,0.917722,631.72,0,674.6602718,3.197,353.317,102.3181455,1.00800227,39.96802558,72.03389831,42.37288136,885.5932203,2,0,0,0,833.71298,166.28702,4.104370279,0,0,0,0,1.161572193,238.9619523,1837.002197,1205.312744,4795.493002,0,26,0,0,No
391600,1472900,17090806,Doun Teav,2,0.83020836,5,18.2,0,2032634.921,0,44234.1140499999,0,1818,0.917722,631.72,0,156.838143,3.197,353.317,318.6951066,1.040335055,0,0,0,0,2,0,-0.9839,-1,833.71298,166.28702,5.207783815,0,0,0,0,52.23146836,371.7958125,1751.219849,1138.989258,81155.07906,0,132,1,0,No
308800,1453100,2050301,Preaek Snao,2,0.59937501,5,32,0,0,813053.9684,42960.0891199999,0,1816,0.895616,610.345,10.667,802.3630505,42.965,106.337,201.9334049,0.822214494,0,13.15789474,195.1754386,791.6666667,2,0,-0.9917,-1,536.26374,52.74725,4.253850837,0,0,0,0,6.836850149,1449.136486,2214.526367,1471.083252,6080.367589,8,0,0,0,No
315868,1449620,2080401,Chhung Tradak,2,1.10403645,4,30.4,0,0,406526.9842,36117.8435099999,0,1812,0.935897,523.399,30.683,981.5028902,47.399,102.89,11.56069364,0.521165224,8.092485549,90.71729958,223.628692,685.6540084,2.8,0,-1,0,43.16547,9.59233,12.3744281,0,0,0,0,5.205446435,278.6169334,1641.07373,1281.995605,10107.7647,1,5,0,0,No
328905,1420309,2060701,Tuol Prum Muoy,2,2.40299749,5,28,0,0,7317485.71499999,40451.1947799999,0,1808,0.925453,499.356,138.714,634.2494715,0,0,9.513742072,0.731773896,638.4778013,181.3953488,316.2790698,502.3255814,1.5,3,-1,0,161.37566,0,24.17306676,0,0,0,0,2.007190619,319.9664168,1612.539185,968.4594727,7401.169372,12,0,0,7447381.5548,No
306238,1454721,2050503,Peam Aek,2,1.21197915,5,32.2,0,0,1219580.953,45529.80131,0,1801,0.940733,660.194,0,255.3556127,0,29.991,224.5072836,1.446524032,77.97772065,99.53703704,171.2962963,729.1666667,2,0,0,0,382.62911,39.9061,9.881081589,0,0,0,0,2.211882864,1040.113012,2303.94043,1610.514404,5884.428917,0,42,0,0,No
306200,1446900,2030208,Chamkar Ruessei,3,-9999,5,33.4,0,0,406526.9842,46058.94557,0,1787,0.957284,740.223,0,4.484304933,2.242,7.848,595.2914798,0.829513126,547.0852018,83.01886792,207.5471698,709.4339623,0,0,-0.9496,-1,0,0,0,0,0,0,0,0,202.6628879,2640.037598,664.7393799,645.5049381,1,6,0,0,No
361674,1396812,15010202,Boeng Khnar,2,1.29097223,5,30.6,0,0,1219580.953,57733.8175699999,0,1786,0.951913,757.384,30.978,73.92996109,0,0,95.71984436,1.083495875,63.03501946,160,160,680,2.5,0,-1,0,39.9061,882.62911,10.63580339,0.0243,0.0194,0,0,0,75.21414723,1376.482056,1068.755493,112.4023643,24,20,0,0,Yes
365925,1484278,17070510,Boeng Khnar,2,31.37477684,5,19.8,0,2439161.90499999,0,33712.5210799999,0,1786,0.951913,757.384,30.978,698.8636364,0,0,190.3409091,0.873305625,8.522727273,0,0,0,2.5,0,-0.3743,-1,39.9061,882.62911,0.819672131,0.2894,0,0,0,0.512295082,219.2095996,2968.668945,3174.301758,70803.22473,24,32,0,1108691.58376,Yes
374655,1473092,17100908,Triek,3,1.08875001,5,19,0,813053.9684,0,30014.8890099999,0,1777,0.925244,592.537,0,269.4736842,41.053,32.632,67.36842105,1.033124829,0,196.3636364,218.1818182,585.4545455,2.5,3,-1,0,657.89474,0,11.31063894,0.752,0,0,0,1.294374356,456.3746058,2752.750244,1992.517822,73190.3034599999,0,0,0,768174.220904999,Yes
383533,1473805,17090610,L'ak,2,0.49895832,5,18,0,2439161.90499999,0,37609.6389399999,111.73184,1775,1.007919,585.43,65.476,438.7947269,0,0,122.4105461,1.278741659,9.416195857,93.22033898,169.4915254,737.2881356,1.5,0,-0.4815,-1,600.55866,0,17.75501698,0.1111,0.0556,0,0,1.03021978,271.1997994,1395.26123,744.0822754,78003.36761,0,23,0,0,Yes
471218,1415528,6020708,Sampov Meas,2,1.19519234,5,28.4,0,2845688.889,0,31581.17607,0,1774,0.938798,705.21,40.621,419.3548387,75.605,0,480.8467742,1.292674207,513.1048387,127.5362319,139.1304348,733.3333333,1.5,2.5,-0.8207,-0.8362,106.44258,0,13.02185505,0.0096,0.0034,0,0,0.525210084,303.7087899,1027.688599,1350.83374,77980.18794,0,72,0,0,No
293600,1467800,2020201,Thma Koul Cheung,3,-9999,5,32.6,0,0,0,59843.87853,0,1771,0.992126,628.099,32.578,239.5709178,0,0,116.8057211,1.056989062,213.3492253,60.17191977,45.84527221,893.982808,2.5,0,-0.8141,-1,35.50296,0,7.52216569,0.7354,0,0,0,7.672840302,22.87083213,2386.378906,1876.270874,1193.614029,1,0,0,314683.595305999,No
305800,1449200,2030301,Rumchek Muoy,3,-9999,5,33.2,0,0,406526.9842,46174.65307,0,1771,0.974359,764.228,10.547,2.356637863,0,1.571,21.20974077,0.940284919,29.06520031,49.04632153,147.1389646,803.8147139,3,0,-1,0,17.3913,5.7971,4.620069512,0,0,0,0,5.757292414,212.8162792,1958.150391,493.7788696,1541.605284,1,5,0,0,No
464742,1352971,4030202,Damnak Popul,3,17.99247169,5,31.6,406526.9842,0,406526.9842,45133.37154,0,1766,0.944934,637.982,23.945,81.74386921,86.285,155.313,689.373297,1.060210639,9.990917348,105.1282051,184.6153846,710.2564103,0,3,0.9284,-0.7143,115.81921,0,3.111344997,0,0,0,0,4.025166359,569.8451115,2073.881836,4022.826904,25331.3646599999,0,48,0,0,Yes
380133,1399185,15021008,Kien,2,2.22954536,5,29.8,0,0,4878323.80999999,46994.95334,19.44444,1764,0.807377,482.759,235.772,324.7480403,70.549,240.761,109.7424412,1.568969074,134.3784994,70.70707071,247.4747475,681.8181818,2,2.25,-0.848,-1,108.33333,0,19.71340978,0,0,0,0,1.713683026,34.1497665,1207.629639,1098.980713,11434.2356299999,17,38,0,0,No
374959,1476450,17100207,Svay Dangkum,3,-9999,5,18.2,0,2439161.90499999,0,32503.92232,0,1764,0.938462,716.216,7.612,306.0240964,16.064,0,261.0441767,0.797103194,0,0,0,0,2,2.5,-0.2857,0.68,45.45455,0,1.212121212,0,0.5556,0,0,0.189393939,100.3497582,1255.19812,685.3098145,74957.17243,0,0,4,2225732.84922,Yes
286018,1496366,1020907,Chamkar Ta Daok,3,0.49375001,5,32.2,0,2439161.90499999,0,78376.9349899999,0,1751,0.987514,663.189,0,198.4877127,49.149,32.136,44.42344045,1.248567288,99.24385633,64.69002695,110.5121294,824.7978437,2.5,4.2,-0.9934,-1,206.81265,24.3309,3.698795234,0,0,0,0,8.823116451,226.0634746,2445.058105,1858.057983,273.2103796,9,0,0,0,No
358156,1468918,17070408,Peam Ta Uor,1,4.23020172,3,20.8,0,0,9756647.61999999,16520.4614699999,0,1742,1.325768,548.291,108.592,0.965250965,0,34.749,0.965250965,0.802493496,60.81081081,106.2801932,217.3913043,676.3285024,0,0,0.401,0,0,0,0,0,0,0,0,0,738.9986051,4875.805176,4892.035156,56559.68179,0,0,0,0,No
333500,1420100,2060602,Suosdei,2,4.10990191,5,27.6,0,0,6910958.73099999,38228.36325,0,1740,0.988571,427.598,0,704.3558851,0,0,19.46246525,0.51905041,122.3354958,194.2257218,162.7296588,643.0446194,1.5,3,-0.8655,-1,52.63158,0,24.93074792,0.076,0,0,0,0.173130194,407.440612,1536.853027,1564.527466,8524.153403,4,0,0,6577506.86307999,No
453935,1430095,6080503,Kampong Kdei,2,0.49375001,5,25,0,406526.9842,0,33172.92541,0,1738,0.939732,904.509,120.904,119.3520887,11.935,17.05,109.9744246,1.61045427,76.72634271,23.49869452,28.72062663,947.7806789,1.4,4,-0.7248,-0.2654,161.29032,2.48139,2.549528744,0,0,0,0,57.72515294,121.8196963,1157.748413,1064.080688,82200.81819,5,3,0,0,Yes
352300,1399100,2060403,Tuol Snuol,2,1.53081393,5,30.2,0,5284850.79399999,0,54590.26154,0,1732,0.979429,496.148,306.17,670.5426357,0,29.07,417.6356589,1.126687343,191.8604651,300.4484305,53.81165919,645.7399103,1.5,3,-0.9192,-1,40.21448,0,52.35231488,0,0,0,0,2.920910651,774.0120787,1716.675781,1448.536133,1532.684247,91,4,0,0,Yes
330962,1414080,2060204,Pou Muoy,2,1.79904163,5,28,0,0,2845688.889,44734.2323,0,1731,0.875406,725.108,16.684,311.8096856,0,0,82.41291419,0.947460241,68.81903144,97.70114943,57.47126437,844.8275862,2,2.5,-0.9747,-1,63.21839,0,23.25740549,0,0,0,0,4.686490504,333.3136174,1608.023071,1078.920044,2084.608224,5,2,0,0,Yes
377636,1477060,17100105,Banteay Chas,3,0.33750001,5,18,406526.9842,0,0,34871.7946799999,0,1710,0.974596,661.232,48.906,0,28.238,0,187.6456876,1.120980441,53.32167832,122.2222222,94.44444444,783.3333333,2,4,0.4211,-1,365.53525,0,0,0.6364,0,0,0,15.11773697,153.2479755,1718.641113,341.1647339,77624.3691799999,0,0,10,0,No
353400,1410300,15010510,Sdok Khlouk,2,3.26236272,5,28,0,0,6910958.73099999,43418.68424,0,1693,0.772775,442.74,70.812,803.5982009,0,0,59.97001499,0.562764545,101.9490255,160.7717042,144.6945338,694.5337621,2.5,3.4,0.3369,0.0667,77.63975,0,18.50627417,0,0,0,0,0,50.6794023,2226.279297,1530.360229,7835.616553,71,0,0,0,No
477499,1371761,4040101,Kangkaeb,2,1.69283652,5,31.8,2032634.921,0,6097904.763,37754.75304,389.61039,1687,1.098259,665.595,61.384,918.1459566,7.89,24.655,39.44773176,0.982119595,47.33727811,138.6138614,101.4851485,759.9009901,1.5,2.5,0.0455,-0.9798,610.38961,389.61039,5.127445854,0,0,0,0,0.162337662,73.59990972,1647.658936,1462.916382,47016.5914199999,8,150,0,0,No
316000,1461300,2050110,Preaek Trab,2,7.53848505,5,28.8,0,0,6097904.763,36557.4340799999,0,1679,0.925459,483.412,48.208,341.8367347,30.612,215.306,41.83673469,1.274537565,29.59183673,103.626943,217.6165803,678.7564767,0,3,-0.8906,-1,571.01449,171.01449,23.82755277,0,0,0,0,0.613459123,386.1283242,2707.198242,2788.851807,16949.1253199999,1,0,0,0,No
416738,1385189,15030707,Kampong Leu,2,5.48378897,5,29.4,0,1626107.93699999,3252215.873,30826.0925199999,0,1675,0.86942,676.056,46.099,383.5616438,20.548,34.247,134.2465753,1.222864626,0,200.5277045,105.5408971,693.9313984,2.5,0,-0.9474,1,736.99422,43.3526,2.312138728,0,0,0,0,10.98113175,533.8737557,2133.50708,2280.750732,24024.9563899999,5,32,2,0,Yes
482327,1403242,6030402,Ou Kanthor Khang Tboung,3,2.98683715,5,31.2,0,0,813053.9684,35867.6362799999,0,1674,0.944251,761.484,36.686,413.2553606,0,0,149.122807,1.172405419,52.63157895,0,0,0,0.5,4,-0.5049,0,329.23833,0,43.17560279,0.063,0.1164,0,0,0,202.2805994,716.8887329,1307.544189,73227.32756,88,0,0,0,Yes
296500,1467700,2020106,Ang Tboung,3,1.13703358,5,32,0,0,5691377.77799999,57005.10588,0,1673,1.025424,691.91,212.162,417.7820268,28.681,0,183.5564054,1.440544473,69.78967495,118.98017,240.7932011,640.2266289,0,0,-0.8141,-1,250,0,35.68306159,0.7354,0,0,0,0.181686047,206.1598277,1804.803711,1285.202393,3935.374992,15,0,0,5546656.89984,No
458188,1425785,6080201,Preah Neangkoal,2,1.32724845,5,26,0,3252215.873,0,32891.57084,0,1671,1.008413,669.3,342.419,893.8461538,0,0,3.076923077,0.022893046,0,49.58677686,151.5151515,798.8980716,1.5,2.5,0.2984,-1,594.85531,0,12.84163082,0,0,0,0,0,93.8320497,652.4119263,732.3115845,81558.77326,0,10,0,2960365.21423,No
476878,1413925,6020802,Ta Ream,2,1.79642856,5,29.2,0,3658742.858,0,35123.5660799999,0,1664,1.024331,348.675,0,885.4166667,0,0,17.70833333,0.53050006,180.2083333,196.6759003,116.3434903,686.9806094,2.5,0,-0.9187,-1,667.7116,28.21317,46.02542509,0,0,0,0,0.961900961,265.9471625,772.7480469,1009.336853,79160.0482099999,0,48,0,4117368.13929999,No
425455,1446174,17040211,Ta Ream,2,0.49687499,5,22.2,0,1219580.953,0,31136.83036,0,1664,1.024331,348.675,0,804.5977011,0,0,0,0.349379967,0,0,0,0,2.5,0,-0.7059,-1,667.7116,28.21317,0.684931507,0,0,0,0,0,24.82919443,935.9333496,825.7088623,74423.18154,0,0,0,1621832.18514,No
415373,1455714,17041101,Peak Spea,2,5.51833105,5,20.6,0,6097904.763,0,41640.6808499999,0,1663,0.862262,447.525,57.111,863.8838475,0,0,5.444646098,0.506378799,194.1923775,56.81818182,85.22727273,857.9545455,1.2,0,-1,0,330.57851,0,7.238321696,0,0,0,0,0,471.9433191,1289.121948,1084.43103,77538.6090399999,0,38,0,0,No
331077,1411024,2060211,Ta Nak,2,-9999,5,28.2,0,0,406526.9842,47410.99682,0,1659,0.92907,551.546,128.588,232.6923077,117.308,548.077,26.92307692,1.054821953,186.5384615,110.1928375,132.231405,757.5757576,1,0,-0.9747,-1,656.25,15.625,59.34625478,0,0,0,0,2.188550658,53.53640653,2524.777832,1213.080078,634.6454718,2,0,0,0,Yes
277900,1503300,1060805,Phnum Bak,3,0.82968748,5,33.4,0,0,4065269.842,88972.5477899999,0,1658,1.029376,687.251,64.24,870.7124011,0,0,46.61389622,0.596581907,164.467898,9.23076923,138.4615385,852.3076923,1.5,2.5,-1,0,0,0,78.40928014,0,0,0,0,0,186.519359,2223.640869,1366.736694,1499.476581,0,6,0,0,No
312525,1446081,2080406,Ta Haen Pir,2,1.09201384,5,31.2,0,0,3252215.873,39961.6886999999,0,1650,1.466368,507.813,22.528,350.6224066,0,60.166,26.97095436,1.10978725,49.79253112,83.72093023,334.8837209,581.3953488,2,0,-1,0,54.16667,0,15.12213737,0,0,0,0,8.011134506,70.98506678,2144.546143,1116.783691,5533.058211,18,1,0,0,No
377136,1475117,17100404,Sala Kamraeuk,3,-9999,5,18,0,1219580.953,0,33216.8940399999,29.49853,1649,0.965435,897.82,0,40.23668639,21.302,0,228.4023669,1.011549082,8.284023669,0,0,0,2,2,0.4211,-1,20.64897,0,1.769911504,0.6364,0,0,0,1.894284816,193.6247923,1777.816162,1117.483398,76309.85885,0,0,2,553982.187177999,Yes
285523,1485515,1020601,Phnum Thum Tboung,2,0.49687499,5,32.6,0,0,2439161.90499999,73483.37341,0,1646,1.0575,750,56.989,359.8130841,5.607,22.43,316.8224299,0.993630887,39.25233645,150.887574,59.17159763,789.9408284,4,5,-0.9889,-1,62.5,7.21154,8.630833445,0,0,0,0,4.114892854,58.05212659,2192.812744,1113.870361,482.0442543,0,0,0,0,No
303200,1458200,2050508,Kouk Doung,2,2.24843073,5,32.2,0,0,8943593.652,48765.29735,8.13008,1644,0.959476,431.472,185.615,386.6923819,51.109,7.715,39.53712633,1.437578041,44.3587271,0,82.19178082,0,2,1.2,-0.9871,-1,138.21138,0,1.35501355,0,0,0,0,0,347.7076858,1560.530273,1005.845947,8020.973936,3,0,0,0,No
329264,1504134,17060205,Kouk Doung,3,1.39548612,5,24,0,813053.9684,0,55233.48088,8.13008,1644,0.959476,431.472,185.615,737.0517928,51.109,7.715,47.80876494,0.562798599,103.5856574,0,0,0,2,1.2,-1,0,138.21138,0,26.67787629,0,0,0,0,27.3525303,61.73584354,1808.030273,1429.536377,44131.87739,3,0,0,0,Yes
361461,1485849,17071007,Kouk Doung,2,6.0166564,5,20.2,0,3252215.873,0,33593.8149899999,8.13008,1644,0.959476,431.472,185.615,705.5393586,51.109,7.715,221.574344,1.072936808,42.27405248,0,0,0,2,1.2,-0.4894,-0.1285,138.21138,0,15.3594136,0.1867,0,0,0,1.409774436,828.2575895,1923.174561,1473.044189,67996.9020299999,3,5,0,0,Yes
368204,1478024,17101208,Kouk Doung,2,2.04583335,5,19.4,0,1219580.953,0,29373.40778,8.13008,1644,0.959476,431.472,185.615,804.1237113,51.109,7.715,10.30927835,0.688819636,2.577319588,0,0,0,2,1.2,0.0426,1,138.21138,0,2.158273381,1,0,0,0,0,101.1677028,2480.245605,1414.007568,69632.29283,3,0,0,724715.309480999,Yes
372259,1481304,17101301,Kouk Doung,2,-9999,5,19,4878323.80999999,0,0,34395.32402,8.13008,1644,0.959476,431.472,185.615,773.006135,51.109,7.715,127.9579316,0.569348865,16.6520596,0,0,0,2,1.2,0.8156,-0.8523,138.21138,0,14.30410557,0.0455,0.0909,0,0,7.793156879,383.0668666,2045.810059,960.8913574,74750.3276,3,120,0,0,No
352235,1416716,2060401,Neak Ta Tvear,2,3.82570553,4,26.8,0,0,9756647.61999999,36974.65355,0,1639,1.153745,556.507,659.946,513.601741,0,0,332.9706202,0.969164853,126.2241567,116.0409556,191.1262799,692.8327645,1.5,2,-0.9192,-1,120.2346,0,20.8101345,0,0,0,0,0,395.357937,3312.039795,2328.853516,13179.63911,2,0,0,0,No
389400,1475000,17090202,Ovlaok,2,-9999,5,18,0,3252215.873,0,43258.3615199999,1000,1637,0.96283,732.743,44.073,523.0125523,94.142,0,273.0125523,1.32784405,35.56485356,0,0,0,1.5,1.7,-0.7579,-1,469.1358,0,1.481481481,0,0,0,0,0.971579763,507.1495885,2556.742188,1228.003906,81828.7746099999,0,62,0,0,Yes
387049,1474271,17090606,Spean K'aek,2,0.51875001,5,18,813053.9684,3658742.858,0,40856.6907599999,439.8827,1632,0.980583,409.812,94.92,750.5938242,51.069,0,89.0736342,0.986409241,0,86.25336927,118.5983827,795.148248,1,2,-0.4815,-1,542.52199,0,18.3019419,0.1111,0.0556,0,0,2.050565821,136.5479696,1884.136353,1010.649536,80044.4902699999,0,67,2,0,Yes
322700,1503400,1040302,Phnum Lieb Lech,2,2.22876668,5,25,0,5284850.79399999,0,57581.0974599999,0,1630,0.93128,773.333,0,274.0963855,0,0,43.17269076,1.112820129,118.4738956,129.0322581,149.5601173,721.4076246,1.2,0,-0.8906,-1,92.53731,0,15.16635702,0,0,0,0,11.83615593,45.72407406,1206.330566,982.6160889,37538.61134,2,0,0,0,No
490313,1400324,6031004,Pou Saen Snay,3,3.25825882,5,31.8,0,406526.9842,2032634.921,43187.0711099999,0,1622,0.806236,356.818,37.36,527.6639344,0,0,163.9344262,0.762512705,43.03278689,79.32011331,195.4674221,725.2124646,1.5,3,-0.9741,1,340.78212,0,8.324181454,0,0,0,0,0.174581006,179.4676194,903.3300171,1263.910645,76181.2532899999,0,11,0,0,Yes
297900,1468700,2020209,Ang Cheung,3,2.13324618,5,31.8,0,0,7317485.71499999,55909.3015,0,1620,0.947115,685.252,323.741,0,48.682,24.341,19.26977688,1.268679477,94.32048682,86.30952381,145.8333333,767.8571429,3,4,-0.8943,0.4706,398.93617,0,22.5828928,0.0349,0,0,0.1128,0.166223404,371.1971803,1487.674072,1238.077515,5565.480355,24,0,0,4899581.42062,No
458929,1383109,4040401,Thnal Chheu Teal,1,13.02929688,5,30.4,0,0,10976228.57,16266.05248,0,1620,1.106632,201.592,562.162,0,71.429,476.19,3.571428571,0.829724135,1.19047619,269.8412698,155.5555556,574.6031746,0,0,1,-1,0,46.2963,0,0,0,0,0,0,7321.353594,4322.255371,4207.652344,43503.28996,1,0,0,0,No
306600,1449900,2030306,Souphi Muoy,3,-9999,5,32.8,0,0,0,45314.6367099999,0,1617,0.998764,344.575,125.217,14.51187335,0,0,46.17414248,0.946082494,15.83113456,53.15614618,212.6245847,734.2192691,2,0,-0.9496,-1,20.33898,0,1.016949153,0,0,0,0,5.758478073,328.3160105,3029.322021,719.7011108,2506.822463,0,0,0,0,No
489325,1406653,6030903,Prey Banlich,3,3.60352826,5,31.2,1626107.93699999,0,0,43508.57772,0,1616,1.037831,894.15,0,82.13378493,8.467,17.782,313.2938188,1.155617865,77.90008467,80.88235294,58.82352941,860.2941176,1.8,3,0,0,53.16456,22.78481,2.982368793,0,0,0,0,0,291.7208699,2753.003418,3423.480469,80259.1989599999,0,153,0,0,Yes
441716,1442594,17040701,Ta Ong,2,1.32062495,5,23.2,0,6504431.747,0,32547.27261,0,1613,0.862587,360.335,372.385,475.5168662,5.441,0,3.264417845,0.141468077,3.264417845,156.424581,89.38547486,754.1899441,1,1,-0.6146,0.1111,28.81844,0,3.830693344,0,0,0,0,0.180115274,88.90682029,1460.90564,1466.38562,82195.7387199999,0,20,0,0,No
305510,1447404,2030201,Preaek Preah Sdach,3,-9999,5,33.4,0,0,813053.9684,46670.9985799999,0,1612,0.861432,620.39,0,0,0,4.798,194.8176583,0.816397571,60.46065259,65.06849315,109.5890411,825.3424658,0,0,-0.7273,0.3333,0,0,0.334448161,0,0,0,0,13.39973055,88.76889431,2821.290527,573.418457,929.6484859,0,0,0,0,No
371539,1395313,15010108,Svay,2,1.75,5,30.8,0,1219580.953,4878323.80999999,56396.56266,0,1612,1.022585,548.628,46.943,903.7656904,0,110.915,158.9958159,0.766484289,171.5481172,10.61007958,53.05039788,936.3395225,1,0,-0.9884,0.7143,32.25806,427.41935,6.666666667,0,0,0,0,0.694444444,509.4478822,1683.115601,1449.260498,3593.932029,1,6,0,0,No
347876,1494103,17070101,Svay,2,0.83430558,5,21.8,1219580.953,8130539.684,0,40601.2735699999,0,1612,1.022585,548.628,46.943,636.71875,0,110.915,0,0.385446568,94.7265625,0,0,0,1,0,-0.7358,-1,32.25806,427.41935,3.243243243,0,0,0,0,0,11.24465753,1225.680542,1249.846924,61103.08023,1,0,0,0,No
367460,1479653,17070505,Svay,2,-9999,5,19.6,1626107.93699999,406526.9842,0,30344.9813299999,0,1612,1.022585,548.628,46.943,657.5757576,0,110.915,78.78787879,0.699498439,0,0,0,0,1,0,0.0426,1,32.25806,427.41935,0.925925926,1,0,0,0,0,136.374852,2126.728271,1513.089966,69746.51385,1,39,0,1881162.06936999,No
497835,1397454,6070401,Chey Chumneah,2,4.56365156,5,32.4,813053.9684,2032634.921,0,50415.02969,0,1611,0.922434,600,24.707,885.1570964,43.337,56.338,46.5872156,0.808841607,40.08667389,99.04153355,185.3035144,715.6549521,1.5,2,-1,0,351.90616,14.66276,7.311048658,0,0,0,0,25.41928404,125.4372188,2864.710938,3855.709473,79270.0518699999,0,81,0,0,No
353084,1400832,15010802,Svay Doun Kaev Muoy,2,1.55456734,5,30,0,2032634.921,0,52872.2303,0,1611,0.902007,716.312,72.142,795.1042611,0,0,148.6854034,0.539536676,0,42.73504274,145.2991453,811.965812,3.2,4.3,0.4178,0.1319,168.14159,0,35.83872798,0.1986,0.1969,0,0,18.10941759,51.02892982,1912.404053,1195.988647,366.1769632,29,0,0,0,Yes
387729,1390679,15020113,Chey Chumneah,2,1.97713816,5,31.4,0,2032634.921,0,44006.5605199999,0,1611,0.922434,600,24.707,617.4242424,43.337,56.338,193.1818182,1.531309852,113.6363636,0,0,0,1.5,2,-1,0,351.90616,14.66276,3.804825125,0,0,0,0,0,209.0339112,2310.87085,2093.158203,7490.045219,0,5,0,1476601.86685,Yes
345900,1466600,2050701,Thvang,1,1.01279199,4,23,0,0,10569701.59,14178.32466,0,1610,1.017544,613.487,307.198,0,0,0,0,0.219292854,68.55277476,120.5673759,216.3120567,663.1205674,0,0,0,0,0,0,0,0,0,0,0,2.629132884,2080.776021,5421.030273,4116.698242,44573.56059,0,0,0,0,No
307100,1449900,2080202,Norea Pir,3,0.65937501,5,32.4,0,0,406526.9842,44816.4058,0,1608,1.007491,637.5,52.151,115.6336725,0,0,78.63089732,0.890460146,0,52.63157895,291.4979757,655.8704453,3,0,-1,0,193.41564,234.5679,1.646090535,0,0,0,0,9.622334763,828.0950108,2661.357422,712.7227783,2979.981548,0,0,0,0,No
468606,1356873,4040303,T'uor Rolum,2,17.73598099,5,31.2,0,0,3252215.873,43300.7792199999,0,1604,0.891509,409.594,125.995,431.4994606,32.362,302.05,66.8824164,1.600816352,86.29989213,260.2339181,172.5146199,567.251462,0,3.5,0,0,291.54519,145.77259,4.696397382,0,0,0,0,0,8.90480991,2962.838135,3258.070557,30814.28112,0,4,0,0,No
459700,1353500,4061110,Andoung Ruessei,2,-9999,5,31.2,3658742.858,0,0,42949.8560599999,0,1597,0.957108,671.171,0,1452.027695,45.5,0,211.6716123,0.763725143,59.34718101,66.13756614,71.42857143,862.4338624,1.2,0,-1,0,802.13904,0,0.802139037,0,0,0,0,0,157.7611848,1730.159668,2564.766357,21798.06035,0,90,0,0,No
454794,1424353,6081208,Trach Chrum,2,2.957829,5,25.8,0,3658742.858,0,30557.56348,0,1596,1.880866,532.225,361.803,623.9151398,0,0,8.678881389,0.774532745,7.714561234,360.7843137,27.45098039,611.7647059,0,3.5,0.2984,-1,241.07143,0,10.89981199,0,0,0,0,0,9.05108332,927.315918,930.3602905,78272.7401899999,1,16,0,0,No
489890,1402677,6030101,Ballangk Khang Kaeut,3,2.57209516,5,31.8,0,1219580.953,3252215.873,43141.37468,0,1594,0.948655,764.988,5.58,300.9009009,71.171,21.622,179.2792793,1.486919181,17.11711712,0,0,0,0.05,2,-0.9816,1,283.62573,0,4.306616232,0,0,0,0,6.341685147,129.1741137,1336.505493,2054.64209,77624.6029299999,5,0,0,0,Yes
477861,1404861,6020301,Kampong Kou Leu,2,2.86388898,5,30.4,0,0,4065269.842,32026.10498,0,1593,0.900955,628.617,100.135,697.7829638,23.337,0,212.3687281,1.36504282,89.84830805,218.3098592,197.1830986,584.5070423,1,3.5,0.1757,-0.4448,406.13027,11.49425,13.48847584,0.0081,0,0,0,0,347.5970294,1466.527588,1701.658203,71949.71291,1,0,0,0,Yes
480160,1405014,6021002,Peam Kraeng,2,2.67769051,5,30.8,0,0,5284850.79399999,34259.4847799999,0,1593,0.976427,658.672,125,637.3307544,0,0,110.2514507,1.168943515,24.17794971,174.8466258,113.4969325,711.6564417,1.5,4,-0.2884,-0.2418,311.25828,0,52.88620098,0,0,0,0,0.206953642,32.83729505,1206.793091,1499.559937,73375.79897,0,1,0,0,Yes
