XCOOR,YCOOR,VILLCODE,VILLNAME,TOPOZONE,INUNDATION,ELEVATION,DRYRAIN,POP,SEXR,KW_UPTOSEC,KW_ILLIT,LF_CROP,LF_FISH,LF_ANI,LF_WAGED,INDLIVELI,MIGRANTS,PL_P1HH,PL_P2HH,PL_NONPHH,LAT_NOIMPR,LAT_IMPR,WA_NEAR,WA_WITHIN,WS_PUR,WS_WELL,WS_POND,WS_RIV,WS_RAINS,WT_FILT,WT_BOIL,WT_CHLTT,WT_SOLTT,MA_INDACT,MA_PROXROAD,WA_AWAY,WS_UNSAFE,WT_UNTREAT
415683,1383480,15030702,Doung,2,-9999,5,29.8,525,0.909091,689.655,6.689,1182.795699,0,0,161.2903226,0.882563295,0,200,53.33333333,746.6666667,952,952,304,413,0,704,0,0,0,144,400,0,0,0,488.7313511,283,0,456
398288,1382657,15031108,Choar Mkean,2,-9999,5,31.4,526,0.992424,610.039,0,865.8536585,0,0,8.130081301,0.686730308,256.097561,0,0,0,53.09735,0,159,97,0,327.4336283186,0,495.5752212389,176.9911504425,460.1769911504,221.2389380531,0,0,0,455.7533263,735,496,319
394000,1395000,15020402,Boeng Kranh,2,5.10246706,5,29.6,528,0.92,776.398,18.519,1844.984802,0,0,109.4224924,1.010852807,91.18541033,31.00775194,240.3100775,728.6821705,213.11475,131.14754,211,9,0,0,0,1000,0,0,0,0,0,0,152.6942007,780,1000,1000
387000,1391000,15020701,Boeng Kranh,2,-9999,5,31,528,0.92,776.398,18.519,205.7416268,0,0,114.8325359,1.378652074,102.8708134,0,0,0,213.11475,131.14754,720,186,106.5573770492,0,65.5737704918,803.2786885246,0,8.1967213115,418.0327868852,385.2459016393,0,11.65091779,49.37753163,85,869,189
390500,1395400,15020810,Prey Srakum,2,1.14861107,5,30,531,0.95941,917.526,0,574.0181269,75.52870091,305.1359517,211.4803625,1.831437493,96.67673716,209.3023256,100.7751938,689.9224806,62.5,62.5,105,124,0,62.5,156.25,781.25,0,210.9375,390.625,0,398.4375,13.51210326,385.8476705,771,938,0
383821,1383543,15050606,Chhlang Kat,3,2.78411818,5,33.2,531,0.973978,322.314,107.266,838.0062305,0,0,68.53582555,0.605155788,0,46.97986577,154.3624161,798.6577181,763.35878,458.01527,481,59,38.1679389313,961.8320610687,0,0,0,0,763.358778626,0,152.6717557252,2.98155562,1022.611762,459,0,84
472072,1415607,6020711,San Kor Ka,2,0.49687499,5,28.4,532,0.934545,659.864,0,261.4942529,0,0,48.85057471,0.483523644,2.873563218,100,40,860,910.11236,0,755,117,0,1000,0,0,0,471.9101123596,516.8539325843,0,0,15.94564298,127.0067266,117,0,11
392592,1384703,15030311,Ta Kaev Kraom,2,-9999,5,31.8,533,0.952381,677.083,125.954,931.6770186,0,0,96.27329193,0.741096852,245.3416149,100.6711409,100.6711409,798.6577181,95.58824,95.58824,202,210,0,963.2352941176,0,36.7647058824,0,235.2941176471,36.7647058824,0,0,0,73.92002905,580,37,728
419030,1458052,17041105,Thnal Dach,2,1.36849892,5,20.8,534,1.015094,794.595,115.108,1223.816356,0,0,64.56241033,0.855301218,215.2080344,144.0677966,211.8644068,644.0677966,73.17073,73.17073,66,853,0,NA,0,0,0,24.3902439024,813.0081300813,0,0,0,72.15985281,76,0,163
404400,1386800,15030805,Doung Chuor,2,0.73147321,5,30,536,0.723473,677.632,0,767.5070028,0,0,168.0672269,0.470848254,0,121.4285714,100,778.5714286,64,64,55,0,0,1000,0,0,0,680,40,0,0,1.5,477.1192539,945,0,280
284600,1483300,1020706,Monourom,2,-9999,5,32.8,537,1.041825,631.902,3.546,1093.841642,0,0,96.77419355,0.900165612,196.4809384,43.79562044,124.0875912,832.1167883,626.08696,626.08696,476,371,417.3913043478,443.4782608696,130.4347826087,0,8.6956521739,8.6956521739,43.4782608696,0,0,0,371.6257409,152,130,948
328500,1495900,1040406,Ampil,2,3.47248769,5,24,537,1.097656,508.13,40,772.3577236,0,0,0,0.657157761,447.1544715,84.11214953,149.5327103,766.3551402,172.72727,136.36364,416,20,0,0,545.4545454545,454.5454545455,0,0,272.7272727273,0,0,1.136363636,218.7064861,554,1000,727
473902,1412416,6020710,Ampil,2,3.89429641,5,29.2,537,1.097656,508.13,40,832.7645051,0,0,0,0.715594028,47.78156997,0,0,0,172.72727,136.36364,34,386,0,954.5454545455,0,0,0,181.8181818182,90.9090909091,590.9090909091,0,0,112.170576,580,0,136
456326,1428376,6081210,Ampil,2,1.25704789,5,25.6,537,1.097656,508.13,40,1130.718954,305.0108932,267.9738562,54.46623094,1.518836152,141.6122004,0,0,0,172.72727,136.36364,23,61,0,500,881.8181818182,0,0,372.7272727273,90.9090909091,0,0,0.411184211,391.7670722,917,882,536
388506,1394191,15020312,Bangkoul,2,1.68471289,5,30.4,537,0.897527,703.947,80.153,1165.680473,0,0,73.96449704,0.749996005,56.21301775,126.984127,253.968254,619.047619,729.32331,458.64662,990,10,0,300.7518796992,375.9398496241,172.9323308271,150.3759398496,0,676.6917293233,150.3759398496,0,2.936720197,394.1263666,0,548.8721804511,173
329195,1495725,17060607,Ampil,2,2.72799206,5,24,537,1.097656,508.13,40,1535.087719,0,0,0,0.383662,0,0,0,0,172.72727,136.36364,481,128,0,0,0,NA,0,136.3636363636,45.4545454545,0,0,0.378787879,261.0731817,391,0,818
363149,1482577,17071303,Ampil,2,7.42217732,5,20,537,1.097656,508.13,40,965.3767821,0,0,126.2729124,0.853199103,75.35641548,0,0,0,172.72727,136.36364,306,299,0,NA,0,0,0,727.2727272727,327.2727272727,0,0,0,266.3766892,396,0,NA
340580,1495212,17060911,Mean Chey,2,3.40037489,5,22.6,538,0.963504,921.053,19.737,820.8232446,77.48184019,375.3026634,53.26876513,1.484845731,142.8571429,33.55704698,140.9395973,825.5033557,513.76147,513.76147,432,114,0,165.1376146789,568.8073394495,642.2018348624,0,229.3577981651,412.8440366972,0,0,0,41.42247508,455,1211,358
289200,1506600,1060607,Sala Krau,3,1.81763065,5,31.2,539,1.057252,650.888,0,725.8064516,0,0,48.38709677,0.233791659,0,97.56097561,130.0813008,772.3577236,200,200,361,8,0,0,1000,0,0,384.6153846154,538.4615384615,0,0,9.035110032,288.1505657,630,1000,77
314000,1505300,1040610,Prey Moan,2,1.35355306,5,26.4,540,0.942446,554.217,58.824,912.7272727,0,0,0,0,0,104.7619048,161.9047619,733.3333333,232.14286,232.14286,174,207,107.1428571429,250,133.9285714286,482.1428571429,26.7857142857,0,250,0,0,3.487355234,192.7153977,620,616,750
461640,1352669,4061109,Prey Moan,2,-9999,5,31.6,540,0.942446,554.217,58.824,812.1827411,0,180.2030457,441.6243655,1.2810554,50.76142132,0,0,0,232.14286,232.14286,119,478,0,NA,0,0,0,285.7142857143,491.0714285714,0,0,2.639079636,151.7753306,396,0,223
316000,1503200,1040310,Kantrab,2,0.73062503,5,26,541,0.932143,587.379,444.444,510.5105105,150.1501502,165.1651652,0,1.346165359,606.6066066,120.3703704,203.7037037,675.9259259,160,0,761,68,0,30,0,970,0,150,730,0,0,0,39.36831481,170,970,120
282900,1495700,1020205,Bang Bat Lech,2,0.85014206,5,32.8,543,0.932384,650.602,0,380.1169591,0,11.69590643,84.79532164,0.954028743,111.1111111,155.9633028,146.7889908,697.2477064,991.73554,247.93388,0,1000,0,0,123.9669421488,380.1652892562,495.867768595,206.6115702479,578.5123966942,0,0,0,219.8272032,0,504,215
383071,1386839,15050811,Banteay Dei Kraom,2,-9999,5,32.2,546,0.94306,763.314,0,804.5977011,0,112.0689655,232.7586207,1.044249442,31.6091954,50.42016807,319.3277311,630.2521008,372.88136,59.32203,942,50,974.5762711864,0,0,0,25.4237288136,0,0,0,0,1.059322034,101.0511496,0,0,1000
287790,1489419,1020116,Ou Andoung Lech,2,-9999,5,31.6,547,0.981884,265.823,46.729,963.6363636,0,114.2857143,5.194805195,0.762061293,109.0909091,68.37606838,102.5641026,829.0598291,398.30508,398.30508,561,0,0,0,872.8813559322,127.1186440678,0,254.2372881356,593.2203389831,0,0,3.58717623,211.8393243,439,1000,153
444234,1370559,4010702,Kamprong,2,-9999,5,30.4,547,0.714734,769.231,0,912.0171674,0,0,2.145922747,0.125431813,21.45922747,96.2962963,192.5925926,711.1111111,64.28571,0,248,593,0,1000,0,0,0,457.1428571429,28.5714285714,0,0,0,195.6852106,150,0,514
452394,1426076,6081206,Pey,2,4.38500834,5,25.6,547,0.939716,237.443,917.323,648.1481481,114.1975309,138.8888889,6.172839506,1.251835167,70.98765432,243.5897436,160.2564103,596.1538462,0,0,184,61,0,257.1428571429,742.8571428571,0,0,35.7142857143,0,0,0,0,362.4688139,755,743,964
293900,1468400,2020203,Tumneab,3,-9999,5,32.4,548,0.896194,611.465,121.951,297.2222222,0,0,211.1111111,1.065712501,158.3333333,65.93406593,0,0,791.66667,500,436,64,300,0,533.3333333333,0,166.6666666667,166.6666666667,583.3333333333,0,0,9.397843022,187.8111404,500,533,250
459665,1357225,4061215,Chanlaoh Ren,2,6.24880934,5,31.4,548,0.802632,875.706,0,653.0612245,40.81632653,303.2069971,84.54810496,1.20875293,32.06997085,191.7808219,150.6849315,657.5342466,1000,937.5,581,395,0,1000,0,0,0,593.75,406.25,0,0,3.051435829,201.0867577,16,0,0
387229,1391343,15020306,Sthani,2,0.56015623,5,31,549,0.97482,807.692,37.855,900,0,0,145.9459459,0.977334104,0,150.4424779,230.0884956,619.4690265,641.30435,641.30435,955,11,260.8695652174,0,152.1739130435,510.8695652174,76.0869565217,10.8695652174,869.5652173913,0,0,10.24197935,1.65780607,34,663,120
381400,1385800,15050701,Sthani,3,1.13839281,5,32.6,549,0.97482,807.692,37.855,233.8129496,0,60.25179856,62.05035971,1.29985143,19.78417266,0,0,0,641.30435,641.30435,394,349,858.6956521739,206.5217391304,0,NA,10.8695652174,608.6956521739,NA,0,0,2.742367636,275.8289559,253,0,NA
376598,1385517,15010710,Dangkieb Kdam,2,1.28887057,5,33.6,550,1.02952,941.52,0,888.5630499,0,0,58.65102639,0.232216764,0,172.9323308,112.7819549,714.2857143,132.8125,132.8125,231,58,0,984.375,15.625,0,0,468.75,62.5,0,0,0,220.3569959,702,16,469
384333,1388436,15050802,Ou Ba Krang Kraom,2,1.16875005,5,32,550,0.870748,750,254.613,642.4418605,5.813953488,0,159.8837209,1.212737257,116.2790698,100.8403361,58.82352941,840.3361345,218.48739,218.48739,252,34,504.2016806723,453.781512605,0,42.0168067227,0,84.0336134454,8.4033613445,0,0,1.050420168,11.09993365,714,42,908
427217,1448036,17040214,Kampong Snao Kaeut,2,0.85694444,5,22.2,550,1.04461,751.381,29.304,903.7900875,26.23906706,0,20.40816327,0.575207541,134.1107872,70.86614173,259.8425197,669.2913386,32.52033,32.52033,280,25,0,1000,0,0,0,89.4308943089,32.5203252033,747.9674796748,0,0,427.8283263,695,0,130
398100,1470700,17090903,Ta Ei,2,0.79795259,5,18.8,550,0.929825,743.316,160.714,882.5301205,0,325.3012048,72.28915663,1.049896423,42.1686747,192.9824561,157.8947368,649.122807,97.08738,97.08738,9,991,0,990.2912621359,9.7087378641,0,0,242.7184466019,194.1747572816,0,0,1.82038835,208.7915983,0,10,563
295300,1508200,1040110,Ruessei Kandal,2,0.62791669,5,30,555,0.954225,513.661,0,826.3157895,13.15789474,0,0,0.395303215,92.10526316,126.984127,87.3015873,785.7142857,162.60163,162.60163,97,0,0,0,1000,0,0,0,0,0,0,10.17411273,375.6977405,903,1000,1000
393607,1397035,15020806,Trapeang Thma,2,1.88423288,5,29.4,555,0.900685,448.78,100.775,1056.410256,64.1025641,0,71.79487179,0.703720503,123.0769231,7.57575758,204.5454545,787.8787879,46.2963,9.25926,963,37,0,0,37.037037037,962.962962963,370.3703703704,277.7777777778,740.7407407407,0,0,0,302.042375,0,1000,NA
283100,1495700,1020206,Bang Bat Kaeut,2,0.69148707,5,32.8,556,0.923875,660.714,6.116,414.2156863,4.901960784,4.901960784,17.15686275,0.98794474,186.2745098,31.25,171.875,796.875,452.55474,364.9635,807,183,0,0,0,1000,0,0,291.9708029197,0,0,0,379.4998099,9,1000,708
357400,1409600,15010511,Tuol Rokeang,2,1.29949677,3,28,557,1.040293,653.68,204.268,988.3381924,291.5451895,218.6588921,145.7725948,1.444673717,32.06997085,193.2773109,142.8571429,663.8655462,91.66667,91.66667,349,94,0,800,200,0,0,433.3333333333,0,0,0,0,316.4217156,557,200,567
440691,1376279,4010301,Ta Pang,2,-9999,5,29.8,558,0.866221,532.407,13.378,988.8888889,0,483.3333333,19.44444444,1.079294328,52.77777778,50.50505051,40.4040404,909.0909091,155.55556,155.55556,133,672,0,1000,0,0,0,651.8518518519,259.2592592593,0,0,4.514515137,175.8203406,188,0,89
333700,1417000,2060605,Veal,2,3.06445313,5,27.6,560,0.944444,508.671,24.055,983.1460674,0,0,53.37078652,0.438052533,50.56179775,139.5348837,29.06976744,831.3953488,526.71756,526.71756,354,61,0,1000,0,0,0,0,76.3358778626,0,91.6030534351,0.477099237,234.3212318,586,0,832
440396,1376394,4010303,Ou Rumchek,2,-9999,5,29.8,560,0.87291,776.596,161.049,1174.846626,0,337.4233129,27.60736196,0.805085411,9.202453988,166.0377358,154.7169811,679.245283,92.19858,28.36879,16,714,0,1000,0,0,0,780.1418439716,219.8581560284,0,0,8.526186473,115.1413053,270,0,0
472723,1415395,6020704,Veal,2,3.40821767,5,28.8,560,0.944444,508.671,24.055,1003.072197,0,360.9831029,138.2488479,1.357164019,173.5791091,0,0,0,526.71756,526.71756,166,663,0,NA,15.2671755725,0,0,305.3435114504,458.0152671756,0,0,1.598158367,319.9124999,172,15,237
451729,1428036,6081215,Ou Rumchek,2,3.52749991,5,25,560,0.87291,776.596,161.049,1130.434783,304.3478261,413.0434783,213.0434783,1.639510763,110.8695652,0,0,0,92.19858,28.36879,374,219,0,NA,382.9787234043,0,0,957.4468085106,354.609929078,0,0,0,31.89783083,406,383,NA
454830,1430637,6081304,Veal,2,0.55000001,5,25,560,0.944444,508.671,24.055,843.75,0,0,6.944444444,0.563553579,239.5833333,0,0,0,526.71756,526.71756,161,22,0,916.0305343511,0,0,0,274.8091603053,305.3435114504,0,0,0,387.8648116,817,0,420
388532,1397457,15020605,Veal,2,1.06144071,5,29.6,560,0.944444,508.671,24.055,900,0,836.3636364,9.090909091,1.050291207,121.2121212,0,0,0,526.71756,526.71756,721,96,0,213.7404580153,389.3129770992,175.572519084,38.1679389313,0,0,0,0,1.168224299,709.6986309,183,565,1000
384002,1388094,15020903,Veal,3,2.9078126,5,32,560,0.944444,508.671,24.055,177.2486772,148.1481481,0,312.1693122,1.256396642,10.58201058,0,0,0,526.71756,526.71756,130,704,977.0992366412,0,0,0,0,152.6717557252,213.7404580153,229.0076335878,0,12.04872121,129.3908365,165,0,405
376423,1479457,17100302,Veal,3,-9999,5,18.2,560,0.944444,508.671,24.055,321.5043979,0,0,300.2729754,1.112034181,15.16530179,0,0,0,526.71756,526.71756,183,731,0,NA,0,0,0,NA,NA,0,0,1.647919281,134.2469257,86,0,NA
378750,1473665,17100605,Veal,3,-9999,5,18,560,0.944444,508.671,24.055,945.6625357,0,0,112.4880839,0.895856539,0.953288847,0,0,0,526.71756,526.71756,113,858,0,NA,0,0,0,NA,NA,0,0,0.631771336,135.9678124,30,0,NA
371411,1474796,17100803,Veal,3,4.12442112,5,19.2,560,0.944444,508.671,24.055,810,0,0,207.5,0.983747492,2.5,0,0,0,526.71756,526.71756,629,371,0,NA,0,0,0,99.2366412214,160.3053435115,0,0,0,859.5876147,0,0,740
402806,1461779,17110308,Veal,2,4.06194067,5,19.6,560,0.944444,508.671,24.055,662.5,151.25,0,545,1.142372696,97.5,0,0,0,526.71756,526.71756,429,203,0,NA,0,0,0,NA,99.2366412214,76.3358778626,0,0.231481481,56.04217363,369,0,NA
301355,1503375,1040506,Paoy Pring,2,1.631392,5,29,562,1.169884,497.175,6.623,829.787234,132.9787234,53.19148936,109.0425532,1.314014729,162.2340426,73.17073171,146.3414634,780.4878049,0,0,10,0,0,83.3333333333,916.6666666667,0,0,166.6666666667,83.3333333333,0,0,1.5625,229.7449869,990,917,750
455124,1354087,4060705,Santey,2,-9999,5,30.6,562,0.951389,683.333,0,1124.161074,0,151.0067114,238.2550336,0.741880174,0,57.97101449,183.5748792,758.4541063,764.22764,81.30081,322,364,0,1000,0,0,0,934.9593495935,65.0406504065,0,0,2.032520325,547.5495425,306,0,0
400855,1463169,17110310,Santey,2,4.38976955,5,19.6,562,0.951389,683.333,0,455.858748,136.4365971,1.605136437,324.2375602,1.320613754,46.54895666,0,0,0,764.22764,81.30081,330,182,0,NA,0,0,8.1300813008,910.5691056911,162.6016260163,56.9105691057,0,0,166.2304746,488,0,NA
328000,1499100,1040818,Anlong Vil,2,2.21435547,5,24,563,0.996454,640.777,104.693,732.7327327,90.09009009,0,180.1801802,1.265837033,6.006006006,150,140,710,126.98413,63.49206,626,30,0,1000,0,0,0,126.9841269841,238.0952380952,238.0952380952,0,0.496031746,57.73724687,343,0,397
309600,1446100,2080103,Anlong Vil,3,-9999,5,32.2,563,0.996454,640.777,104.693,246.4028777,0,2.312435766,275.6937307,1.062053555,66.03288798,0,0,0,126.98413,63.49206,468,149,595.2380952381,NA,301.5873015873,1000,246.0317460317,277.7777777778,NA,0,0,7.795142357,289.3973743,376,1302,NA
386423,1390454,15020108,Anlong Vil,2,1.81445313,5,31.2,563,0.996454,640.777,104.693,1074.86631,42.78074866,32.0855615,267.3796791,1.316220227,32.0855615,0,0,0,126.98413,63.49206,423,58,0,0,0,396.8253968254,63.4920634921,63.4920634921,158.7301587302,0,0,0,186.3113105,519,397,778
391660,1394346,15020802,Anlong Vil,2,3.1752131,5,30,563,0.996454,640.777,104.693,851.3238289,215.885947,0,0,0.503560801,0,0,0,0,126.98413,63.49206,583,26,0,0,47.619047619,NA,0,0,396.8253968254,0,0,9.273326925,451.772404,377,48,603
428320,1450621,17040505,Anlong Vil,2,-9999,5,22,563,0.996454,640.777,104.693,161.0845295,0,0,106.8580542,1.084173932,125.9968102,0,0,0,126.98413,63.49206,203,119,476.1904761905,0,0,NA,0,0,238.0952380952,0,0,2.015651405,206.2585445,678,0,762
330300,1410500,2060903,Preaek Am,2,1.16640627,5,28.4,564,0.89899,707.447,14.599,633.5227273,0,0,76.70454545,0.732262654,139.2045455,182.4817518,124.0875912,693.4306569,380.95238,380.95238,514,92,0,0,301.5873015873,698.4126984127,0,39.6825396825,269.8412698413,0,0,4.870577882,182.1318874,394,1000,690
443076,1371094,4010908,Angk,2,-9999,5,30.4,564,0.924915,703.704,83.851,1390.625,0,0,10.41666667,0.717525986,36.45833333,61.2244898,149.6598639,789.1156463,190.78947,190.78947,452,422,0,1000,0,0,0,473.6842105263,78.9473684211,0,39.4736842105,0.411184211,136.8029746,126,0,408
366758,1480482,17070504,Trameng,2,1.28625,5,19.6,564,0.78481,792.929,0,893.4169279,31.34796238,0,68.96551724,1.011760004,3.134796238,112.244898,265.3061224,622.4489796,789.47368,789.47368,125,693,0,1000,0,0,0,789.4736842105,210.5263157895,0,0,0,91.7776369,182,0,0
372325,1478874,17101003,Roka Thum,3,-9999,5,18.8,564,0.958333,866.972,76.336,553.5714286,0,0,330.3571429,1.100790653,11.9047619,324.7863248,111.1111111,564.1025641,241.75824,241.75824,22,835,0,1000,0,0,0,384.6153846154,450.5494505495,0,0,0,847.0477039,143,0,165
456158,1365888,4061222,Kampong Reang,1,14.65878582,2,31,565,1.010676,322.917,0,228.3236994,338.150289,760.1156069,127.1676301,1.182137715,0,0,0,0,0,0,971,19,0,0,0,1000,0,107.9136690647,280.5755395683,0,0,0,1062.19415,10,1000,612
429879,1450107,17040310,Kampong Kdei Muoy,2,1.21479166,5,22,566,0.912162,783.217,53.64,296.0526316,0,0,240.1315789,0.720681004,3.289473684,0,0,0,1000,266.05505,41,862,926.6055045872,0,73.3944954128,0,0,137.6146788991,45.871559633,82.5688073394,0,13.81473049,359.4433849,57,73,734
374344,1388165,15010716,Araen,2,0.71770835,5,32.8,567,0.896321,535.135,239.482,1089.13649,0,0,2.78551532,0.318423773,0,0,0,0,61.0687,61.0687,650,217,0,969.465648855,30.534351145,0,0,22.9007633588,610.6870229008,0,0,0.477099237,319.7881256,133,30.534351145,366
442931,1375069,4010410,Kampong Uor,2,-9999,5,30.4,571,0.982639,607.438,286.219,406.1538462,372.3076923,40,9.230769231,1.571704279,30.76923077,318.5840708,8.84955752,672.5663717,1000,0,893,63,0,0,0,1000,0,578.5123966942,41.3223140496,322.3140495868,57.8512396694,3.875006259,123.1181977,18,1000,0
367800,1394700,15011013,Pit Trang,2,0.66458333,5,31.2,571,1.024823,635.22,3.106,1152.631579,0,113.1578947,200,1.032521392,131.5789474,100,264.2857143,635.7142857,76.92308,62.93706,641,130,0,986.013986014,13.986013986,0,0,90.9090909091,41.958041958,0,0,3.656056965,181.2449716,229,14,867
454232,1427196,6081209,Srah Pophluk,2,1.33864176,5,25.6,573,1.039146,638.498,188.192,908.0118694,0,0,2.96735905,0.021906245,0,0,0,0,0,0,45,63,0,280.5755395683,719.4244604317,0,0,323.7410071942,0,0,0,0,376.993804,892,719.4244604317,676
329155,1503334,17060203,Khsach,3,1.88414347,5,24,573,0.848387,594.059,0,554.0069686,0,0,289.1986063,1.06538073,432.0557491,29.7029703,128.7128713,841.5841584,782.6087,478.26087,26,932,217.3913043478,347.8260869565,86.9565217391,217.3913043478,130.4347826087,304.347826087,434.7826086957,0,0,3.421650471,442.8447876,43,304,261
361988,1486679,17071009,Puok Thmei,2,1.90817308,5,20.2,573,1.061151,768.362,0,483.3759591,0,10.23017903,196.9309463,1.264064608,56.26598465,26.78571429,35.71428571,937.5,476.19048,190.47619,29,767,333.3333333333,666.6666666667,0,0,0,95.2380952381,190.4761904762,0,0,18.9842632,154.7364609,204,0,714
385600,1391000,15020703,Svay Luong,2,2.5859375,5,31,579,0.976109,855.072,93.333,1000,10.15228426,5.076142132,10.15228426,0.760923392,25.38071066,50,233.3333333,716.6666667,483.33333,333.33333,46,954,83.3333333333,0,166.6666666667,166.6666666667,583.3333333333,166.6666666667,250,0,0,0,57.83378929,0,333,583
293100,1493000,1021207,Kouk Srok,2,1.69479168,5,30.8,580,0.895425,509.934,63.063,936.7396594,121.6545012,291.9708029,12.16545012,1.091381721,158.1508516,64.51612903,148.3870968,787.0967742,229.72973,229.72973,362,467,0,283.7837837838,716.2162162162,0,0,479.7297297297,182.4324324324,0,0,1.689189189,107.0546797,171,716,338
300800,1501400,1040510,Kouk Srok,2,1.68741441,5,28.8,580,0.895425,509.934,63.063,942.2382671,0,0,32.49097473,0.874341238,292.4187726,0,0,0,229.72973,229.72973,0,16,0,0,675.6756756757,0,0,168.9189189189,182.4324324324,0,0,3.905837862,407.1341071,984,676,649
362602,1485418,17071005,Kouk Srok,2,-9999,5,20.2,580,0.895425,509.934,63.063,382.4701195,13.28021248,90.30544489,191.2350598,1.535230633,38.5126162,0,0,0,229.72973,229.72973,404,324,405.4054054054,NA,0,0,0,608.1081081081,506.7567567568,0,0,6.448647519,84.54818223,271,0,NA
388000,1471900,17090802,Kouk Srok,2,4.11653757,5,18,580,0.895425,509.934,63.063,1647.308782,14.16430595,11.33144476,99.15014164,0.992092774,21.24645892,0,0,0,229.72973,229.72973,204,443,0,NA,0,0,0,NA,67.5675675676,0,0,0,352.4610115,353,0,NA
327200,1491200,1040414,Kampream,2,3.80663467,5,24.4,582,0.966216,651.376,569.853,970.6744868,146.627566,234.6041056,29.3255132,1.522790368,146.627566,94.33962264,169.8113208,735.8490566,964.60177,0,10,0,0,26.5486725664,973.4513274336,0,0,44.2477876106,88.4955752212,0,0,1.10619469,176.2766841,990,973,867
310600,1484800,1021010,Chaek Angkar,1,0.94300592,4,27.8,583,0.969595,579.235,66.879,316.4556962,0,0,0,0,0,98.5915493,77.46478873,823.943662,64,64,11,0,0,0,520,480,0,0,24,0,0,0,505.1879655,989,1000,976
294100,1492800,1021208,Kouk Chrab,2,2.48311305,5,30.6,584,0.883871,778.351,10.067,988.6039886,0,0,350.4273504,0.991093266,435.8974359,93.75,150,756.25,280,266.66667,510,10,0,0,1000,0,0,0,1000,0,0,1.666666667,42.91603688,480,1000,0
410979,1462183,17110501,Kampong Ko Pir,2,0.56671196,5,20.2,584,0.889968,691.489,119.741,826.2032086,0,0,0,0.258966074,64.17112299,70.70707071,131.3131313,797.979798,636.36364,636.36364,0,67,0,981.8181818182,0,18.1818181818,0,409.0909090909,227.2727272727,0,0,0,226.9955064,933,18,364
427506,1445255,17041215,Ou Leu,2,2.03125,5,22.4,585,1.03125,327.189,303.514,514.1242938,0,0,22.59887006,1.052068,56.49717514,196.5811966,213.6752137,589.7435897,1000,115.38462,196,0,0,0,0,1000,0,144.2307692308,250,0,0,0,484.6021757,804,1000,606
369900,1401700,15010111,Tuol Thmea,2,4.2709918,5,29.6,586,0.872204,522.388,272.727,900.3215434,0,0,0,0.693132984,909.9678457,61.94690265,194.6902655,743.3628319,149.6063,39.37008,843,147,0,1000,0,0,0,133.8582677165,62.9921259843,0,0,0.492125984,289.8414896,10,0,803
419974,1440227,17040111,Chaek Khsach Leu,2,16.98169136,5,22.8,586,0.908795,488.189,188.841,580.952381,111.1111111,0,0,0.601279844,31.74603175,145.2991453,119.6581197,735.042735,85.47009,85.47009,979,0,0,0,256.4102564103,316.2393162393,427.3504273504,85.4700854701,170.9401709402,0,0,0,76.75498441,21,573,744
448710,1429674,6080605,Msar Krang Tboung,2,2.52150726,5,24.4,588,1.041667,339.535,278.986,990.9365559,93.65558912,0,102.7190332,0.950670897,132.9305136,0,0,0,161.53846,53.84615,947,11,0,0,0,1000,0,484.6153846154,76.9230769231,0,0,0,505.8479473,21,1000,438
428650,1451398,17040502,Krabei Riel,2,-9999,5,22,594,1.09894,902.439,0,724.8677249,0,0,140.2116402,0.588454693,34.39153439,104.3478261,147.826087,747.826087,254.23729,254.23729,288,314,0,237.2881355932,254.2372881356,338.9830508475,169.4915254237,84.7457627119,50.8474576271,0,0,3.310032086,191.1193908,373,593,864
300041,1492500,1021308,Boeng Veaeng,2,0.70104718,5,29.6,595,1.065972,0,0,1864.40678,0,0,0,0.271538958,115.819209,100,86.66666667,813.3333333,53.0303,22.72727,687,0,0,0,1000,0,0,22.7272727273,681.8181818182,0,0,0,51.19149839,313,1000,295
472265,1415891,6020703,Tang Krouch,2,0.61651784,5,28.4,596,0.928803,691.756,43.011,847.133758,0,0,50.95541401,0.53529868,0,186.440678,161.0169492,652.5423729,800,100,313,525,0,1000,0,0,0,200,100,0,0,0,154.5350201,163,0,700
456300,1427534,6081213,Pradet,2,1.16981137,5,25.6,596,0.868339,612.766,242.902,903.5087719,0,0,40.93567251,0.920250796,58.47953216,291.6666667,104.1666667,604.1666667,1000,106.55738,294,404,0,0,1000,0,0,0,409.8360655738,0,0,1.734781947,4.19485632,303,1000,590
456558,1359031,4061221,Svay Chek,2,3.19630671,5,31,597,0.95098,736.626,0,961.414791,0,562.7009646,32.15434084,0.996592457,173.6334405,12.29508197,139.3442623,848.3606557,921.25984,0,253,737,0,1000,0,0,0,590.5511811024,0,0,0,0,262.3892118,10,0,409
377468,1386536,15010712,Kampeaeng Svay,2,1.49390626,5,33,597,0.735465,841.463,0,1158.682635,0,0,47.90419162,0.682199135,56.88622754,102.9411765,147.0588235,750,40.98361,32.78689,291,214,0,901.6393442623,81.9672131148,16.393442623,0,163.9344262295,106.5573770492,0,0,1.024590164,234.2886581,485,98,730
362615,1477972,17070407,Svay Chek,2,14.01548767,5,20,597,0.95098,736.626,0,759.44334,157.0576541,7.952286282,97.41550696,0.918240127,47.71371769,0,0,0,921.25984,0,899,9,0,NA,0,0,0,716.5354330709,78.7401574803,0,0,4.197140866,281.480116,83,0,205
